0
(fixed by the Eastern Orthodox Church)
July 30
(fixed by the Eastern Orthodox Church)

"
"

February 14
(fixed by the Western Christian Church)
July 6
(fixed by the Eastern Orthodox Church)
July 30
(fixed by the Eastern Orthodox Church)

"
"

February 14
(fixed by the Western Christian Church)
July 6
(fixed by the Eastern Orthodox Church)
July 30
(fixed by the Eastern Orthodox Church)

"
$95 million[3][4]
$95 million[3][4]
$95 million[3][4]
$28 million
$28 million
$28 million
$28 million
$28 million
₹45 crore[3]
₹45 crore[3]
₹45 crore[3]
₹45 crore[3]
$20 million[1]
$20 million[1]
$20 million[1]
$4 million[1]
English
English
English
$32 million[2][3]
$32 million[2][3]
$32 million[2][3]
$32 million[2][3]
United States
United States
English
English
English
English
English
English
United Kingdom/United States
United Kingdom/United States
United Kingdom/United States
United Kingdom/United States
United Kingdom/United States
"


English
French


"
$200 million[5][6][7]
$200 million[5][6][7]
$200 million[5][6][7]
$200 million[5][6][7]
$1.8 million[3]
English
$35 million[1]
$35 million[1]
$35 million[1]
"


English
Japanese
German


"
"


English
Japanese
German


"
"


English
Japanese
German


"
"


English
Japanese
German


"
United States
United States
United States
$3 million
$95 million[3][4]
$95 million[3][4]
$15 million
English
$35 million[1]
$30 million[1]
$30 million[1]
$30 million[1]
$200 million[1]
English
$2 million[1]
English
$135[2][3]–$165[4] million
$135[2][3]–$165[4] million
$135[2][3]–$165[4] million
$68 million[3]
$150 million[5][2]
$150 million[5][2]
$150 million[5][2]
$69 million[5]
$160 million[3]
$160 million[3]
$160 million[3]
$160 million[3]
$117 million[1]
$117 million[1]
$117 million[1]
$117 million[1]
$117 million[1]
$69 million[2][3]
$2.5 million
$35 million[2]
$35 million[2]
$15 million[2]
$44 million[1]
$100 million[2]
United States
United States
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
"$85–90 million (gross)[2][3][4]
$60 million (net)[5]"
$24 million
$24 million
$24 million
United States
$1.8 million[2][3]
$1.8 million[2][3]
$1.8 million[2][3]
United States
United States
$30 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$30 million[2]
$20 million[3]
$60 million[6]
$60 million[6]
$20 million
$40 million[2]
English
English
$8 million[2]
United States
United States
United States
United States
English
$70 million
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
English
English
$20 million[2]
$20 million[2]
$20 million[2]
$22 million[1]
$22 million[1]
$22 million[1]
$22 million[1]
$22 million[1]
$22 million[1]
$22 million[1]
$22 million[1]
United States
United States
United States
United States
United States
United States
United States
United States
English
English
$25 million[1][2]
$3 million[2]
$3 million[2]
$3 million[2]
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
$20 million
$65 million[1]
$65 million[1]
$130 million[3]
$130 million[3]
"Belgium
France"
"Belgium
France"
"Belgium
France"
NBC
United States
United States
United States
United States
$30 million[1]
$30 million[1]
$30 million[1]
£5 million[2]
£5 million[2]
$15 million[3]
$260 million[5][6]
English
$25 million[4]
$25 million[4]
$25 million[4]
$25 million[4]
English
English
$12.5 million
"£8 million
(US$ 12.3824 million)"
"£8 million
(US$ 12.3824 million)"
"


""Crippled With Nerves""
(1974)
""Sex and Drugs and Rock and Roll""
(1977)
""Sweet Gene Vincent""
(1977)


"
"


""Crippled With Nerves""
(1974)
""Sex and Drugs and Rock and Roll""
(1977)
""Sweet Gene Vincent""
(1977)


"
$30 million[1]
$155 million[1][2][3]
"$65,000[1]"
"$65,000[1]"
"$65,000[1]"
"$65,000[1]"
€1.803 million[3]
€1.803 million[3]
English
English
United States
United States
United States
United States
$170 million[3][4]
$170 million[3][4]
"


$120 million (gross)
$100 million (net)[2]


"
"


$120 million (gross)
$100 million (net)[2]


"
$15 million[1]
$15 million[1]
$15 million[1]
$15 million[1]
$100 million
$100 million
"


September 24, 2010 (2010-09-24) (Arizona Underground Film Festival)






"
"


September 24, 2010 (2010-09-24) (Arizona Underground Film Festival)






"
United Kingdom
United Kingdom
United States
$5 million[3]
$5 million[3]
English
₹100 million
£5 million[1]
£5 million[1]
£5 million[1]
£5 million[1]
$30 million[1]
$42 million[1]
$42 million[1]
"English with subtitles for Hebrew, German and Polish"
English
English
English
English
United States
"English
Russian"
"English
Russian"
English
$10 million
$10 million
$10 million
$10 million
$10 million
United States
United States
$21 million[2]
$15 million
United States
United States
$10 million
$10 million
English
English
English
Korean
Canada
crackle.com
Scooby-Doo! The Mystery Begins
Scooby-Doo! The Mystery Begins
English
English
English
English
English
English
English
English
English
English
English
$12 million
$12 million
$12 million
$12 million
$12 million
$12 million
$12 million
$12 million
$12 million
French
English
United States
"Austria
Germany"
Greece
Greece
"Canada
United States"
"Canada
United States"
"Canada
United States"
United States
United States
United States
United States
United States
English
English
United States
United States
United States
$3.2 million[2]
$3.2 million[2]
$3.2 million[2]
$3.2 million[2]
United States
$20 million[1]
$20 million[1]
United States
United States
United States
United States
$32 million[1]
$32 million[1]
HBO
HBO
United States
United States
United States
United States
"€6,970,000"
English
United States
"English
Low German
"
"English
Low German
"
"English
Low German
"
"Portuguese
French
English"
"Portuguese
French
English"
United States
United States
United States
United States
English
$25 million[1]
$25 million[1]
$25 million[1]
"$625,000[1]"
United States
United States
United States
United States
United States
$5 million
English
$25 million[1]
$25 million[1]
$25 million[1]
United States
United States
United States
United States
United States
United States
United States
United States
Tamil
English
United States
United States
United States
United States
United States
United States
$4.5 million
$4.5 million
$4.5 million
English
Spain
United States
United States
United States
$9.2 million[1]
$9.2 million[1]
English
English
English
United States
"



""Picture Me""
(1991)
""For Crying Out Loud""
(1991)


"
"



""Picture Me""
(1991)
""For Crying Out Loud""
(1991)


"
"



""Picture Me""
(1991)
""For Crying Out Loud""
(1991)


"
"



""Picture Me""
(1991)
""For Crying Out Loud""
(1991)


"
$3.2 million[1]
"


Spanish
English


"
English
English
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
A Dog Named Christmas
"Canada
United States"
"Canada
United States"
"Harry Potter
by J. K. Rowling"
"Harry Potter
by J. K. Rowling"
"$100,000"
"$100,000"
"$100,000"
English
United States
United States
Canada
Canada
Canada
"United States
Japan
South Korea"
"United States
Japan
South Korea"
"United States
Japan
South Korea"
$1.1 million[2]
United States
$4 million
$4 million
$4 million
$4 million
English
English
English
English
Lifetime Movie Network
Lifetime Movie Network
Lifetime Movie Network
English
English
English
English
English
English
United States
French
French
French
French
German
Japan
Japan
Japan
Japan
£3.5 million
£3.5 million
£3.5 million
United States
Sweden
Brazil
Thin Ice (2009)
United States
South Korea
South Korea
South Korea
South Korea
South Korea
United States
United States
United States
"Cantonese
English"
"Cantonese
English"
"Cantonese
English"
Austria
Canada
Canada
Canada
Canada
Canada
Canada
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
Portuguese
Portuguese
Portuguese
English
United States
Russia
Russia
Lifetime Network
Lifetime Network
English
English
English
United States
United States
Canada
English
English
Australia
Australia
Australia
Australia
United States
United States
United States
United States
United States
United States
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
"


← Dragon's Maze
Magic 2014 →


"
$90 million[2]
$90 million[2]
$90 million[2]
$90 million[2]
"English
French"
"English
French"
United States
United States
Japanese
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
France
France
Syfy
Syfy
Syfy
Syfy
Syfy
Syfy
United States
United States
United States
English
English
English
Canada
German
German
German
Denmark
United States
United States
$14 million[3]
$14 million[3]
United Kingdom
English
English
English
English
$6 million[2]
$6 million[2]
$6 million[2]
"US$750,000"
"US$750,000"
"US$750,000"
United Kingdom
United Kingdom
Norwegian
Norwegian
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
United Kingdom
"United States
Canada"
English
English
English
English
English
United States
English
English
English
English
English
English
English
English
English
English
English
English
English
English
English
English
United States


"Argentina
France
Spain"
"Argentina
France
Spain"
United States
United States
United States
United States
United States
English
English
English
English
English
English
English
English
English
English
English
English
Germany
"United Kingdom
Ireland
Finland"
"United Kingdom
Ireland
Finland"
"United Kingdom
Ireland
Finland"
German
German
United States
United States
"English
French
German
Italian"
"English
French
German
Italian"
"English
French
German
Italian"
"English
French
German
Italian"
"€ 4,000,000 [1]"
Mexico
Japan
Japan
"$10,000,000[1]"
United States
United States
United States
Annual
"United States
Canada"
$30—$35 million[2]
$30—$35 million[2]
$30—$35 million[2]
Serbian
Serbian
Serbian
Serbian
Serbian
Serbian
Serbian
Serbian
United States
Spain
Spain
₹190 million[1]
₹190 million[1]
"Luganda
English"
"Luganda
English"
₹380 million[2] ($8.3 million)[3]
₹380 million[2] ($8.3 million)[3]
₹380 million[2] ($8.3 million)[3]
₹380 million[2] ($8.3 million)[3]
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
"


""Baby Now That I Found You""
(1975)
""Turn the Beat Around""
(1976)
""Never Gonna Let You Go""
(1976)


"
Italy
Italy
Italy
United States
United States
United States
United States
United States
United States
United States
Canada
"Disney Channel
Family"
"€65 million[1]
($91 million)
shared with Arthur and the Revenge of Maltazard"
"€65 million[1]
($91 million)
shared with Arthur and the Revenge of Maltazard"
¥1.35 million[2]
¥1.35 million[2]
Tibetan calendar
Tibetan calendar
English
English
English
ABC Family
ABC Family
ABC Family
ABC Family
ABC Family
Canada
Canada
Canada
Korean
Cantonese
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
"




CORE members

James Farmer
Gordon Carey

SNCC and Nashville Student Movement members

Diane Nash
John Lewis
Bernard Lafayette
James Bevel





Governors

Ross Barnett
John M. Patterson

City of Birmingham

Eugene ""Bull"" Connor
Tom Cook





"
English
United States
United States
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
"United States
United Kingdom"
Japan
Japan
Japan
"


6 September 2010 (2010-09-06)






"
"


6 September 2010 (2010-09-06)






"
"


6 September 2010 (2010-09-06)






"
"


6 September 2010 (2010-09-06)






"
"


6 September 2010 (2010-09-06)






"
"


6 September 2010 (2010-09-06)






"
₹ 380 million[2]
₹ 380 million[2]
₹ 380 million[2]
₹ 380 million[2]
"Hindi
English
Urdu
Tamil
Telugu
Kannada
Malayalam"
"Hindi
English
Urdu
Tamil
Telugu
Kannada
Malayalam"
"Hindi
English
Urdu
Tamil
Telugu
Kannada
Malayalam"
"Hindi
English
Urdu
Tamil
Telugu
Kannada
Malayalam"
₹30 crore (US$4.5 million)[2]
CN¥9.5 million[1]
CN¥9.5 million[1]
CN¥9.5 million[1]
My Super Psycho Sweet 16
My Super Psycho Sweet 16
My Super Psycho Sweet 16
$8 million
$5.1 million[3]
$5.1 million[3]
$5.1 million[3]
United States
America's Medicated Kids
America's Medicated Kids
America's Medicated Kids
America's Medicated Kids
America's Medicated Kids
Japan
Japan
Japan
Japan
India
India
India
India
United States
United States
RCA Records
$2.5 million
"Teletoon/Télétoon (Canada)
Disney Channel (United States)"
₹280 million (US$4.2 million)[2]
₹280 million (US$4.2 million)[2]
94 minutes
United Kingdom
United Kingdom
United Kingdom
United States
Singapore
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
"Hindi
Urdu"
25 minutes
The Good Witch's Garden
The Good Witch's Garden
The Good Witch's Garden
Canada
Canada
Canada
Canada
Germany
"


""You're Welcome to Tonight""
(1983)
""Between Two Fires""
(1984)
""Second Hand Heart""
(1984)


"
Hong Kong
"France
United States"
"France
United States"
"France
United States"
$1.1 million[1]
$1.1 million[1]
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Hungarian
Hungarian
Hungarian
Hungarian
Hungarian
Hungarian
France
France
"Korea
France"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
"15,000,000 Kč[2]"
$20 million[2]
$20 million[2]
$20 million[2]
$20 million[2]
"$50,000"
English
$6 million[1]
$6 million[1]
$6 million[1]
$6 million[1]
$6 million[1]
$35 million[2]
$35 million[2]
$35 million[2]
$35 million[2]
$35 million[2]
$35 million[2]
$40 million[4]
$40 million[4]
Greece
Mandarin[2]
$195 million[2]
$5 million[2]
$5 million[2]
$5 million[2]
English
English
English
$15 million[2][3]
$15 million[2][3]
$15 million[2][3]
$15 million[2][3]
"


April 8, 2013 (2013-04-08) (TV premiere)






"
"


April 8, 2013 (2013-04-08) (TV premiere)






"
$35 million[2]
98 minutes
98 minutes
United States
United States
United States
$32 million[2]
"


$200 million (gross)[2]
$178.4 million (net)[2]


"
"


$200 million (gross)[2]
$178.4 million (net)[2]


"
"United Kingdom
United States
Belgium"
"United Kingdom
United States
Belgium"
United States
United States
United States
United States
United States
United States
United States
United States
United States
$160 million[2]
$160 million[2]
$160 million[2]
$23 million[2]
$23 million[2]
$23 million[2]
$23 million[2]
$23 million[2]
United States
United States
United States
United States
$3 million[2]
$1 million
$8 million[2]
$200 million[2][3][4]
$200 million[2][3][4]
$200 million[2][3][4]
$200 million[2][3][4]
$200 million[2][3][4]
$200 million[2][3][4]
$18 million[1]
$18 million[1]
$18 million[1]
English
English
English
Less than $10 million[1]
Less than $10 million[1]
$76 million[2]
$76 million[2]
Sweden
Sweden
Sweden
"Russia
United Kingdom"
"English
Indonesian"
"


2013 (2013)






"
"


2013 (2013)






"
$2.5 million[3]
United States
United States
United States
United States
"Russian
(with other-languages subtitled)"
"Russian
(with other-languages subtitled)"
₹30 crore[4]
$130 million[4]
English
Cantonese
Cantonese
"£300,000"
$20 million[2]
$20 million[2]
$20 million[2]
$20 million[2]
United States
United States
United States
$1 million[2]
$2.5 million
$2.5 million
English
English
87 min.
United States
United States
United States
United States
United States
$90 million[2]
$105 million[5]
£4 million
US$25 million[2]
US$25 million[2]
$37 million[2]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$80 million[3]
$60 million[4][5][6]
$60 million[4][5][6]
Less than $1 million[2]
$4 million
$19.2 million[3]
English
Iceland
ABC
ABC
ABC
ABC
ABC
$10 million[3]
$10 million[3]
$10 million[3]
English
Finland
United States
United States
Canada
"English
Bulgarian"
"English
Bulgarian"
$22 million[1]
$22 million[1]
$5 million[4]
$5 million[4]
United States
United States
under $1 million[2]
under $1 million[2]
India
2013
$1.5 million[2][3]
$1.5 million[2][3]
$1.5 million[2][3]
English
₹30 crore (US$4.5 million)[1]
₹30 crore (US$4.5 million)[1]
$29 million[2]
$29 million[2]
$29 million[2]
$8 million[1]
$3–5.5 million[3][4]
United States
United States
$32 million[2][3]
"


English
Spanish


"
Netherlands
1977
United States
Korean
€4 million[4]
$37 million[1]
"Argentina
France
Spain
Norway"
"Argentina
France
Spain
Norway"
"Argentina
France
Spain
Norway"
HBO
HBO
HBO
HBO
HBO
HBO
HBO
$20 million[3]
$20 million[3]
$20 million[3]
$20 million[3]
United States
"R$6 million
($2.4 million)"
"R$6 million
($2.4 million)"
"October 21, 2013"
$25 million[2]
$25 million[2]
United States
United States
United States
United States
United States
United States
United States
United States
United States
ABC
$15 million[2]
$152–272 million[2][3]
$152–272 million[2][3]
$152–272 million[2][3]
$152–272 million[2][3]
$152–272 million[2][3]
United States
United States
$55 million[4]
$55 million[4]
$55 million[4]
$4.63 million
"Italy
France"
"Italy
France"
"Italy
France"
"Italy
France"
"Italy
France"
"Italy
France"
France
"English
Romanian"
est.₹950 million[3]
Canada
Canada
Canada
$8.5 million
$8.5 million
United States
United States
United States
United States
"Finland, Sweden, Denmark"
United States
United States
English
English
United States
United States
English
English
English
English
English
United States
English
"BBC Two
BBC Two HD"
"BBC Two
BBC Two HD"
"BBC Two
BBC Two HD"
"BBC Two
BBC Two HD"
$50 million[2]
$50 million[2]
$50 million[2]
$50 million[2]
$50 million[2]
$50 million[2]
"France
Russia[1]"
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
English
$40 million[1]
$5 million[2]
$5 million[2]
English
United States
United States
United States
"Hebrew, English"
"Hebrew, English"
"Hebrew, English"
"Hebrew, English"
"Hebrew, English"
€7.9 million
€7.9 million
€7.9 million
"Symbolism
Chinese Drama"
Sweden
"English
Japanese"
"English
Japanese"
"English
Japanese"
"English
Japanese"
"English
Japanese"
"English
Japanese"
"English
Japanese"
"English
Japanese"
English
$7.4 million
$7.4 million
Hebrew
Hebrew
Hebrew
United States
Austria
"$3,000,000[2]"
"$3,000,000[2]"
"$3,000,000[2]"
"







file
help


"
"







file
help


"
85 minutes
85 minutes
85 minutes
85 minutes
$1.4 million[1]
$1.4 million[1]
₹30 crore [1]
₹30 crore [1]
"Morten Egholm
Martin Schade"
$10 million[citation needed]
Japan
Japan
Japan
Japan
Japan
Japan
French
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
Sweden
English
English
Swedish
Canada
Canada
Canada
Spain
Sweden
United States
United States
United States
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
$18.4 million
United States
"$15,000"
"$15,000"
"$15,000"
"$15,000"
"$15,000"
"


English
French
German
Spanish


"
"


""River""
(8)
""A Case of You""
(9)
""The Last Time I Saw Richard""
(10)


"
"


""River""
(8)
""A Case of You""
(9)
""The Last Time I Saw Richard""
(10)


"
"


""River""
(8)
""A Case of You""
(9)
""The Last Time I Saw Richard""
(10)


"
"


""River""
(8)
""A Case of You""
(9)
""The Last Time I Saw Richard""
(10)


"
"


""River""
(8)
""A Case of You""
(9)
""The Last Time I Saw Richard""
(10)


"
$70 million[3][4]
"Canada
United States
United Kingdom"
United Kingdom
English
$1.4 Million
$1.4 Million
United States
Anna Nicole Smith
Anna Nicole Smith
$3 million
English
English
English
English
English
English
English
"Spain
United States"
€10.2 million[2]
€10.2 million[2]
United States
United States
United States
United States
English
English
English
English
English
English
United States
$2.9 million
Greece
United States
United States
United States
United States
₹88 crore[3]
United States
United States
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Spain
Canada
Canada
Canada
Canada
Canada
Canada
Canada
United States
United States
United States
United States
United States
United States
United States
United States
Korean
Korean
"
Mandarin
English"
"
Mandarin
English"
"
Mandarin
English"
¥5 billion (US$49.3 million)[3]
"


2013 (2013)






"
"


2013 (2013)






"
"


2013 (2013)






"
"


2013 (2013)






"
"


2013 (2013)






"
"


2013 (2013)






"
English
"


July 2013 (2013-07)






"
"


July 2013 (2013-07)






"
"


July 2013 (2013-07)






"
$3 million
$3 million
Mandarin
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
$17 million
"₩30,000,000"
$7 million[2]
$7 million[2]
Website
Website
United States
$2 million
$2 million
$2 million
$2 million
$2 million
$2 million
English
English
English
English
French
French
French
French
₹15 crore[2]
2013
2013
2013
2013
2013
2013
2013
2013
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
"English
French"
United States
"Mandarin
Cantonese"
$12-15 million[2]
$12-15 million[2]
$12-15 million[2]
$12-15 million[2]
$5 million[1]
$5 million[1]
$5 million[1]
"
← Previous
Season 5
Next →
Season 7
"
"


Cantonese
Mandarin
English


[2]"
English
English
English
English
$8.5 million[1]
$8.5 million[1]
$8.5 million[1]
Jule Styne
English
English
United Kingdom
United Kingdom
United Kingdom
United Kingdom
₹35-50 million[a]
"United States, United Kingdom and Poland"
"United States, United Kingdom and Poland"
"United States, United Kingdom and Poland"
"United States, United Kingdom and Poland"
English
"







file
help


"
"







file
help


"
English
United States
"


2011 (2011)






"
Japan
Japan
Japan
Japan
Japan
$3.5 million
$3.5 million
"Italy
Germany
Japan
United States"
US$9 million
US$9 million
US$9 million
US$9 million
US$9 million
US$9 million
Japan
Japan
Japan
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Canada
Australia
Australia
Australia
1963 (1963)
1963 (1963)
1963 (1963)
1963 (1963)
1963 (1963)
1963 (1963)
United States
United States
English
English
United States
United States
United States
United States
United States
United States
United States
United States
"


2013 (2013)






"
"


2013 (2013)






"
Drama
Drama
Drama
Drama
Drama
Drama
Germany
Germany
Germany
Germany
Germany
Germany
Germany
Germany
Spain
Spain
Spain
Spanish
$6.7 million
$6.7 million
$6.7 million
$6.7 million
Mandarin
Mandarin
United States
28 minutes
28 minutes
28 minutes
28 minutes
28 minutes
28 minutes
English
English
English
Mandarin
Mandarin
Mandarin
Mandarin
Mandarin
Mandarin
"


Polish


"
"


Polish


"
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Italy
Afghanistan
Afghanistan
Afghanistan
Afghanistan
United Kingdom
United Kingdom
Japanese
United States
United States
United States
Austria
Austria
Austria
Austria
"United States
Canada"
"United States
Canada"
"United States
Canada"
"United States
Canada"
United States
United States
$10 million
$10 million
$10 million
$10 million
$10 million
English
English
English
English
United States
United States
Italy
Italy
Italy
90 minutes
90 minutes
90 minutes
90 minutes
90 minutes
90 minutes
US$35 Million
US$35 Million
US$35 Million
₹ 340million[5]
Lao PDR
"


October 7, 2012 (2012-10-07) (Vancouver Film Festival)






"
"€209,000 (estimated)"
"€209,000 (estimated)"
"₹20 million (US$300,000)"
Sweden
Sweden
"Hindi
English"
"Hindi
English"
"Hindi
English"
"Hindi
English"
United States
United States
98 minutes
"Hong Kong
United States"
United States
45 minutes[1]
45 minutes[1]
45 minutes[1]
45 minutes[1]
45 minutes[1]
45 minutes[1]
English
United States
United States
United States
United States
United States
United States
United States
United States
United States
United States
"English
Mi'kmaq"
"English
Mi'kmaq"
"English
Mi'kmaq"
United States
United States
English
English
English
English
"


July 3, 2013 (2013-07-03) (Dances With Films)
October 14, 2014 (2014-10-14) (VOD)





"
Italy
Italy
Italy
"""9:28 a.m.""
(Track 1)"
"""9:28 a.m.""
(Track 1)"
"""9:28 a.m.""
(Track 1)"
Canada
Canada
Canada
Fabio Cianchetti
Fabio Cianchetti
₨ 17 crore[5][6]
₨ 17 crore[5][6]
₨ 17 crore[5][6]
₨ 17 crore[5][6]
₨ 17 crore[5][6]
₨ 17 crore[5][6]
"₹2 crore (US$300,000)[1]"
"₹2 crore (US$300,000)[1]"
"₹2 crore (US$300,000)[1]"
United States
United States
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
"

12 tracks


Side one


""Too Many People""
""3 Legs""
""Ram On""
""Dear Boy""
""Uncle Albert/Admiral Halsey""
""Smile Away""


Side two


""Heart of the Country""
""Monkberry Moon Delight""
""Eat at Home""
""Long Haired Lady""
""Ram On""
""The Back Seat of My Car""



"
